scope,bin_index,time_lower,time_upper,time_center,count,bandwidth,rmse,relative_rmse,cosine_similarity,sigma_weighted_rmse,sigma_weighted_relative_rmse,sigma_weighted_cosine_similarity,effective_neighbor_count_mean,effective_neighbor_count_min,effective_neighbor_count_p10,raw_teacher_oracle_mse,rao_blackwell_oracle_mse,variance_reduction_fraction,raw_teacher_oracle_sigma_weighted_mse,rao_blackwell_oracle_sigma_weighted_mse,sigma_weighted_variance_reduction_fraction
time_bin,9,0.9001,1.0,0.9500500000000001,422,"space=0.1,time=0.03",1.4197270848398662,12.90966276168004,0.07956839383191082,1.4237330751273418,12.97148105856516,0.07896984357449599,4.604819145092212,1.179959144796984,2.50766811678413,8.032872639468142,2.015624995427905,0.7490779347085306,7.213836451354199,1.8137878288656213,0.7485682079733296
overall,-1,0.0010431334376335144,0.999502420425415,0.5002727769315243,4096,"space=0.1,time=0.06",21.55025704174707,1.2158221489313432,0.48700985915384154,1.2754882310507711,1.6372230041566773,0.3737596284346083,13.217493243689045,1.0439162391813586,5.539287003968279,484.36698776033245,464.41357856536916,0.0411948165518341,3.137616998566833,0.7487474567380638,0.7613642918515193
time_bin,0,0.001,0.1009,0.05095,387,"space=0.1,time=0.06",69.96542959343127,1.2171731337487515,0.2902765559767386,20.332889468620902,2.3131603450855165,0.45635411761409433,24.521183852479982,1.0775820390496837,8.481370109112838,5038.777688005297,4895.161338193388,0.028502219925975347,1.2686374226711157,3.6134358553752484,-1.848280968477464
time_bin,1,0.1009,0.2008,0.15085,408,"space=0.1,time=0.06",3.5302776127023,0.9686450631377141,0.7859662040558838,2.9519206365241106,0.854822696310615,0.8113533865413988,21.534823874794935,1.0439162391813586,6.502988707871714,29.135432202871666,12.46286002274705,0.5722438599266388,1.3839567981626182,0.4850874901465487,0.64949231992972
time_bin,2,0.2008,0.3007,0.25075000000000003,409,"space=0.1,time=0.06",1.223997414686832,0.6128029020786431,0.7894615188593425,1.1947552087233047,0.6198519499748891,0.7815114108416927,15.026840271899962,2.348379992186695,5.428478938929634,11.464422018180935,1.4981696711600483,0.8693200871812494,1.631713660914001,0.20908636190400984,0.8718608750842355
time_bin,3,0.3007,0.4006,0.35065,391,"space=0.1,time=0.06",0.8982912737737928,0.7300687743737135,0.7408866688022319,0.895905995340901,0.7414721478650393,0.7368211006263867,12.406995871323714,1.5138558639751838,5.063899387390239,6.776879422694086,0.8069272125381431,0.8809293834201568,1.7864949246016317,0.2143972640105254,0.8799899961326598
time_bin,4,0.4006,0.5005,0.45055,408,"space=0.1,time=0.06",0.7560896312502078,0.9415700270267218,0.6883965289362258,0.7559804747002072,0.9528892878269949,0.6848948394233983,11.343838984024117,1.9362686985391984,5.528068689023921,4.999887979634956,0.5716715304840752,0.8856631325203321,2.0032174137675467,0.22598563337346358,0.887188664249714
time_bin,5,0.5005,0.6004,0.55045,409,"space=0.1,time=0.06",0.7459161198693655,1.4122992110862544,0.5249689271398885,0.7454701016403976,1.4202234368504685,0.5218731568868217,10.656879852602463,2.1188023865750907,5.964725384736256,5.251212558806623,0.5563908578809696,0.8940452608629755,2.7971983371680307,0.29566837052506917,0.8942983893779242
time_bin,6,0.6004,0.7003,0.65035,447,"space=0.1,time=0.06",0.7384916184342432,1.9814063612318162,0.41112066431149996,0.739693160371223,1.992912751556989,0.4098253711695118,10.674802937214361,3.0200449428580782,6.302484275175649,4.6527879970367,0.5453698704976278,0.882786434784299,3.052431315055758,0.3567641743267456,0.8831213100854189
time_bin,7,0.7003,0.8002,0.7502500000000001,417,"space=0.1,time=0.06",0.77397377154369,3.0261555881449937,0.29240497682868033,0.7752696196696918,3.0429524449084258,0.2907721365457324,10.452621338752662,2.629339112690714,6.741771313409598,5.6677631449866235,0.599035399037564,0.8943083218799431,4.284009630839551,0.4534749798110488,0.8941470683240154
