scope,bin_index,time_lower,time_upper,time_center,count,bandwidth,rmse,relative_rmse,cosine_similarity,sigma_weighted_rmse,sigma_weighted_relative_rmse,sigma_weighted_cosine_similarity,effective_neighbor_count_mean,effective_neighbor_count_min,effective_neighbor_count_p10,raw_teacher_oracle_mse,rao_blackwell_oracle_mse,variance_reduction_fraction,raw_teacher_oracle_sigma_weighted_mse,rao_blackwell_oracle_sigma_weighted_mse,sigma_weighted_variance_reduction_fraction
time_bin,4,0.4006,0.5005,0.45055,408,"space=0.4,time=0.1",0.25050068100637374,0.31195234432110686,0.9582273986783784,0.2451811931273829,0.30904307760114264,0.9588510458900351,251.7179623715717,96.01696503525892,152.17301268295375,4.999888017957758,0.062750591184657,0.9874496007043005,2.003217427381157,0.02377026268968093,0.9881339577790635
time_bin,5,0.5005,0.6004,0.55045,409,"space=0.4,time=0.1",0.14424287174313238,0.2731059009735823,0.9589285692991781,0.14373056283375432,0.27382656055423593,0.9589575493310858,239.62746798391248,110.27168478952998,144.72978934087917,5.251211712854685,0.020806006048705736,0.9960378657066611,2.7971978734636727,0.010991137989093772,0.99607066126638
time_bin,6,0.6004,0.7003,0.65035,447,"space=0.4,time=0.1",0.13988607966202582,0.3753206687406683,0.929420468187858,0.14018498304821272,0.3776923395551953,0.9289488097714238,235.76709611402455,113.09359352866366,170.35347897465059,4.6527879773338405,0.019568115283210636,0.9957943247497026,3.0524313039322175,0.012813890772966656,0.995802070724907
time_bin,7,0.7003,0.8002,0.7502500000000001,417,"space=0.4,time=0.1",0.15712092772644573,0.614326209666744,0.8586365439933884,0.1576344356441473,0.6187190613111938,0.8567220209180962,228.015881744442,139.77941104525752,174.8101216295741,5.667762624426995,0.024686985929618984,0.9956443154870909,4.284009246823156,0.018747786160341975,0.9956237755251154
time_bin,8,0.8002,0.9001,0.85015,398,"space=0.4,time=0.1",0.18269434613008212,1.0351819921094327,0.6624396656635428,0.18276496108628582,1.039206488729951,0.6610557611400565,195.02351020057793,136.52208342340523,159.72962188428207,6.81765983472063,0.03337722410789825,0.9951042990016956,5.71281272488304,0.027869059250753836,0.9951216571338699
time_bin,9,0.9001,1.0,0.9500500000000001,422,"space=0.4,time=0.1",0.2128420933128489,1.9353858044265138,0.5183592276883826,0.21326072674928548,1.9429958648089793,0.516770638753354,136.59873713966593,84.55697169691771,109.39110605374454,8.032872137519055,0.045301756685795475,0.9943604534151852,7.213836010480064,0.040695941871573375,0.9943586267062299
overall,-1,0.0010431334376335144,0.999502420425415,0.5002727769315243,4096,"space=0.4,time=0.15",17.898410529360245,1.0097923152427501,0.7721593591895561,0.6179757655206408,0.7932367502036578,0.8483199234380233,326.678215290407,49.058831131686425,185.76143186078883,484.3669882926107,320.35309947751364,0.3386149196497854,3.1376174860604644,0.17576214219240385,0.9439822915275403
time_bin,0,0.001,0.1009,0.05095,387,"space=0.4,time=0.15",58.08352440794547,1.0104662521707515,0.15911680292087332,9.395673143812374,1.0688937529116396,0.2369623208935528,281.18501773977204,49.058831131686425,136.24761255945586,5038.777684224456,3373.6958076483966,0.33045353078303863,1.2686373564542217,0.7715746497672016,0.39180835267077596
time_bin,1,0.1009,0.2008,0.15085,408,"space=0.4,time=0.15",3.7189392214406185,1.0204104357108092,0.5803714122804948,3.3683132925990718,0.9754024600704764,0.6149565694900335,355.31234147583444,95.55040452108733,189.6063151937998,29.135432473369153,13.830508932769353,0.5253027755581123,1.3839568127710635,0.6315906307412124,0.5436341507558063
time_bin,2,0.2008,0.3007,0.25075000000000003,409,"space=0.4,time=0.15",1.3474027874227885,0.6745866686432478,0.7648941541681212,1.2782674297497532,0.66317899527423,0.7739242104760385,391.8315780712641,121.22753339533197,220.92019536010213,11.464425702032566,1.8154942715547,0.8416410627835256,1.6317142109273448,0.23933779594590218,0.8533212538836118
